author	paragraphs	rhythmic	polarity analysis	polarity score
赵必□	长安道、载酒寻芳，故园桃李还忆否	锁窗寒・琐寒窗	positive	0.6505435738025649
赵必□	酒边轻别，一枕相思到晓	隔浦莲・隔浦莲近拍	positive	0.9588295781574792
赵必□	酒尽更阑，月在蒲萄架	齐天乐	negative	0.2787955159441
赵必□	寿酒浮萸菊	贺新郎	positive	0.6184777508821578
赵必��	有酒蟹，此生足	贺新郎	positive	0.8174240901490682
赵必□	酒醒依旧愁	菩萨蛮	positive	0.9535610950312633
黎廷瑞	密炬瑶霞光颤酒	蝶恋花	positive	0.5341722512566168
黎廷瑞	杯酒凤凰台上，对石城流水，锺阜诸峰	八声甘州	negative	0.0006307759866790441
黎廷瑞	爱酒步兵缘业重，平生所愿何时足	满江红	positive	0.9025064102220252
黎廷瑞	如此江山无此客，虽有酒、奈何秋	唐多令	positive	0.8659423336718651
黎廷瑞	瀛馆神仙挥玉尘，唤醒诗酒魂魄	酹江月・念奴娇	positive	0.9023992322409851
黎廷瑞	离骚赋罢酒新篘	一翦梅	positive	0.9763134092818855
黎廷瑞	对酒强推愁去。酒醒来、愁还如故	水龙吟	positive	0.9835061562569273
陈纪	岁晚凄其诸葛恨，乾坤只可渊明酒	满江红	positive	0.8486892084855913
陈纪	对酒且宽愁意绪，题诗与寄真消息	倦寻芳	negative	0.07740478739046985
仇远	湘水晓行无酒，楚乡客久思家	临江仙	negative	0.21359699367893958
仇远	伤春情味酒频中	眼儿媚	positive	0.7179071855468614
仇远	但病酒	谒金门	negative	0.3324602512641689
仇远	十年梦境，浅歌短酒，总是欢娱	玉蝴蝶	positive	0.9610899969282605
仇远	中酒情怀，怨春羞见桃花面	烛影摇红	positive	0.9891423235359836
仇远	翠袖笼香醒宿酒，银瓶汲水瀹新茶	八拍蛮	positive	0.9553399841783146
仇远	不忺人、昨夜曾中酒，甚小蛮绿困，太真红醉，肯嫁东风	好女儿	negative	0.49969655314491634
仇远	昨梦云何处，应只在，春城迷酒	薄幸	positive	0.7825276415649571
仇远	酒力欺愁薄，轻红晕脸微	巫山一段云	positive	0.6147851027475909
仇远	记步幄行春，短亭呼酒	探芳信	positive	0.5396924467637351
仇远	闲里好，有故书盈箧，新酒盈缸	声声慢	positive	0.7108291886438879
仇远	欲高跨、娇鸾归去，又还愁、乌啼酒醒	尾犯	positive	0.9998368839909731
仇远	社鼓初鸣春酒熟	归田乐	negative	0.12322736036891968
仇远	酒力难禁花易软，聚眉峰、点点清愁	合欢带	negative	0.02576705548726399
仇远	酒旗边、柴门又闭	水龙吟	negative	0.31570035743339697
熊禾	旋摘青蔬炊饭，暖酒就炉围	婆罗门引	negative	0.02141193958382559
熊禾	人指似山间诗酒仙	沁园春	positive	0.785172149153893
刘应李	少须酒力还低，茶香不断，清与处、月明川底	祝英台近	positive	0.8305681042361823
王梦应	舞称香围艳雪，歌迟酒落红船	锦堂春・锦堂春慢	positive	0.9852440959671208
王梦应	蒸溪酒春	醉太平	negative	0.4215049718798435
孙锐	酒酣载月忙呼归	渔父词・渔父	negative	0.14222669992195758
王易简	总寂寞当年，酒筹花谱	齐天乐	positive	0.9497223412640496
王易简	当时姐妹，朱颜楼褪酒，红衣按舞	水龙吟	positive	0.9740609191956263
唐艺孙	午梦惊回，有人娇困酒初醒	齐天乐	positive	0.9713554836476965
唐艺孙	渐嫩菊、初篘绿酒	桂枝香	positive	0.8055984617884798
吕同老	几度酒馀重省，旧愁多少	天香	negative	0.3772268251746934
李居仁	螺屏酒醒梦好	天香	positive	0.7513205171099062
李居仁	酒量全消，粉痕微渍，色明香莹	水龙吟	negative	0.2266075830716553
赵汝钠	解语情多，凌波步稳，酒容易散	水龙吟	positive	0.601258384165761
罗志仁	湖船客、尊酒谩重携	风流子	negative	0.1315359030021166
罗志仁	爱酒已无星	木兰花慢	negative	0.2127883441813646
蒋捷	沽斗酒，且同酌	贺新郎	negative	0.143982075719298
蒋捷	趁未发、且尝村酒	贺新郎	negative	0.13455945917152135
蒋捷	休辞饮，有碧荷贮酒，深似金荷	大圣乐	positive	0.9663501219486386
蒋捷	锦屋调笙，银瓶索酒，争奈也曾迷著	喜迁莺	positive	0.9381144524930535
蒋捷	别酒才斟，从前心事都休	高阳台	positive	0.8836143616391234
蒋捷	流水青山屋上下，束书壶酒船头尾	满江红	negative	0.11882480953769037
蒋捷	酒休赊，醒眼看花正好	探芳信	negative	0.3607316824492889
蒋捷	世间何处，最难忘杯酒	洞仙歌	positive	0.8836190863198718
蒋捷	轻柔心性在，教得游人，酒舞花吟姿狂纵	洞仙歌	positive	0.9475016973488347
蒋捷	一片春愁待酒浇	一翦梅	negative	0.33038084402272083
蒋捷	酒醒寒砧正作	金蕉叶	positive	0.6864403227850091
蒋捷	无歌无酒痴顽老	步蟾宫	positive	0.8668349292362497
蒋捷	劝我浮香桂酒，环佩暗解，声飞芳霭中	翠羽吟	positive	0.9535877165151849
蒋捷	想胸中、些儿磊磈，酒浇不去	贺新郎	positive	0.9319731373490036
蒋捷	有绿衣奏曲，金斜小雁，彩衣劝酒，玉跪双麟	沁园春	positive	0.6444803933720927
蒋捷	柳湖载酒，梅墅赊棋，东风袖里寒色	应天长	positive	0.5191428534762109
张炎	莫是孤村，试与问、酒家何处	三姝媚	negative	0.476792062083892
张炎	香留酒殢	琐窗寒	negative	0.39348756113876837
张炎	记开帘过酒，隔水悬灯，款语梅边	忆旧游	negative	0.12875298363654797
张炎	载酒船空，眠波柳老，一缕离痕难折	台城路・齐天乐	positive	0.7974544962504408
张炎	步夜雪、前村问酒，几消凝、把做杏花看	一萼红	positive	0.9185999921236914
张炎	羞见衰颜借酒，飘零如许	绮罗香	negative	0.4959049772381606
张炎	翠微唤酒，江雁初飞	新雁过妆楼	positive	0.9633048947068698
张炎	夜来酒醒，何处江皋	瑶台聚八仙・新雁过妆楼	negative	0.44767845850986676
张炎	做弄得、酒醒天寒，空对一庭香雪	疏影	negative	0.24966960223160684
张炎	燕子寻常巷陌，酒边莫唱西河	风入松	positive	0.9989366798426546
张炎	晕宿酒、双蛾淡扫	斗婵娟・霜叶飞	negative	0.15003047200973096
张炎	呼酒凭高，莫问四愁三笑	玉漏迟	negative	0.26493250724963757
张炎	酒船归去后，转首河桥，那处认纹纱	渡江云	negative	0.1092050393155819
张炎	正冶思萦花，馀酲倦酒	探芳信	positive	0.5496652825320479
张炎	郎吟未了西湖酒，惊心又歌南浦	台城路・齐天乐	positive	0.9878787201463846
张炎	把酒长歌，插花短舞，谁在水国吹箫	庆春宫・高阳台	negative	0.1965760647139465
张炎	一自盟鸥别后，甚酒瓢诗锦，轻误年华	甘州・八声甘州	positive	0.9776119550487833
张炎	任燕来莺去，香凝翠暖，歌酒清时钟鼓	大圣乐	negative	0.35826164323976095
张炎	水西船，山北酒，多为买春去	祝英台近	negative	0.4467171380165269
张炎	再同饮、花前酒，莫都忘、今夜夜深	恋绣衾	negative	0.05283749220332368
张炎	还飘泊，何时尊酒，却说如今	甘州・八声甘州	negative	0.29710457447135086
张炎	歌酒可曾忺	菩萨蛮	positive	0.768690511619801
张炎	狂客如今何处，甚酒船去后，烟水空寒	甘州・八声甘州	negative	0.47434486540728904
张炎	匆匆载花载酒，便无情、也自风流	声声慢	negative	0.3828615316480486
张炎	胜事园林，旧家陶谢，诗酒相逢	一萼红	positive	0.6588614834934629
张炎	记白月依弦，青天堕酒，衮衮山川	木兰花慢	positive	0.895593803845322
张炎	笑匆匆呼酒，飞雨夜行舟	潇潇雨・踏莎行	positive	0.9919128242352618
张炎	经行几度怨别，酒痕消未尽，空被花恼	台城路・齐天乐	positive	0.5494286903971153
张炎	山中酒，且醉餐石髓，白眼青天	瑶台聚八仙・新雁过妆楼	negative	0.4893572579207933
张炎	酒楼仍在，流落天涯醉白	数花风・凤凰阁	positive	0.9992066569541816
张炎	酒迟歌缓	减字木兰花	positive	0.5025205958729746
张炎	可曾中酒似当时，如今却是看花病	踏莎行	positive	0.882248641873177
张炎	社燕盟鸥诗酒共	蝶恋花	negative	0.38082022855002506
张炎	行歌趁月，唤酒延秋，多买莺莺笑	解语花	positive	0.6797444006575798
张炎	千日酒、乐意稍稍渔樵	瑶台聚八仙・新雁过妆楼	positive	0.8334383503153415
张炎	酒醒微步晚波寒	浪淘沙	positive	0.8911177389531237
张炎	葱倩满身云，酒晕浅融香颊	好事近	negative	0.18172363076511167
张炎	逸人未必犹酣酒，正溪头、风雨潇潇	风入松	negative	0.46774474198148885
张炎	一自三高非旧，把诗囊酒具，千古凄凉	声声慢	positive	0.5563636335799448
张炎	流光惯欺病酒，问杨花、过了有花无	木兰花慢	negative	0.12276233081890053
张炎	沽酒去，闭门休	渔歌子	negative	0.07116418607300301
张炎	□□□年酒半酣	渔歌子	negative	0.46759519865733656
张炎	酒醒听风雨	青玉案	positive	0.8536651276789491
张炎	快料理幽寻，酒瓢诗卷	台城路・齐天乐	positive	0.9986649447487108
张炎	蒭酒浮汤，爱霏霏、粉黄清绝	华胥引	positive	0.982849966504486
王炎午	拚一笑、且醒来杯酒，醉后杯茶	沁园春	positive	0.9398714744682309
刘将孙	南风吹酒醒	阮郎归	negative	0.236433907818961
刘将孙	不看萸、把酒对名山，无帽厌西风	八声甘州	negative	0.3089914606288352
刘将孙	有客无肴，有肴无酒，如此风清月白何。归谋妇，得旧藏斗酒，重载婆娑	沁园春	negative	0.009120884877603763
陈深	对江山、掀髯把酒，浩歌长啸	贺新郎	positive	0.9773977124892489
陈深	浪迹烟霞，有酒千锺，有书五车	沁园春	negative	0.3167805848263645
阮郎中	更阑应是，酒红微褪	失调名	positive	0.9064577249285792
胡浩然	幸有迎春寿酒，银瓶浸、几朵梅花	东风齐著力	positive	0.9993562267924382
胡浩然	酒量顿宽洪量窄。算此情景，除非殢酒狂欢，恣歌沈醉，有谁知得	春霁・秋霁	negative	0.3378755589197273
刘鼎臣妻	明年宴罢琼林晚，酒面微红相映明	鹧鸪天	positive	0.9869555404013993
萧仲芮	玉井莲房，碧筒酒熟，趁得长年千岁杯	沁园春	negative	0.3569398910018712
陈士豪	把酒西湖，问梅一笑，为谁试花	沁园春	positive	0.9248894218643176
石麟	合捧金荷称鹤算，想华堂、剩醉眉春酒	金缕词・贺新郎	negative	0.47187086155269775
石麟	文中虎，寿中鹤，酒中鲸	水调歌头	positive	0.9997208643877193
石麟	寿中星，人中杰，酒中仙	水调歌头	positive	0.7962327442299407
萧仲	长生酒，仗西风桂子，吹到河阳	沁园春	negative	0.18371991782590213
咏槐	玉燕当年储瑞气，记垂弧、共醉蓬莱酒	贺新郎	negative	0.07622501197738984
吴编修	系酒船、夜入古江楼，浑莫辨西东	八声甘州	positive	0.6071728436516213
竹林亭长	人指似山间诗酒仙	沁园春	positive	0.785172149153893
李裕翁	更艳艳绵绵，泼眼浓如酒	摸鱼儿	positive	0.7908739758932162
龙端是	谩回首，记酹酒江山，曾共金镳	忆旧游	positive	0.9792525674318434
王从叔	薄薄罗衣乍暖，红入酒痕潮面	秋蕊香	negative	0.471973831412255
黄子行	壶觞围坐处，正酒醁吹波红映颊	西湖月	negative	0.32053123074172674
黄子行	拟办羔儿香瓮酒，唤刘叉、来醉尊前约	贺新郎	positive	0.6676574715129735
黄子行	百里家山明日到，一尊芳酒今宵共	满江红	positive	0.8406516913106511
萧允之	诗情犹隽，酒兴偏豪，记南楼月下	渡江云	negative	0.4967438233427167
萧允之	酒未饮，愁先觉	满江红	positive	0.8075110293158374
萧允之	记得来时，买酒朱桥畔	蝶恋花	positive	0.7998043868704382
萧允之	红潮生面酒微醺	虞美人	positive	0.5477239085127101
刘贵翁	愔愔，春似酒，日痕生绀，裙色明漪	满庭芳	negative	0.260965383074927
刘天迪	脸晕潮生微带酒	凤栖梧・蝶恋花	positive	0.6775946972729237
张半湖	锁闼深中，料想酒阑歌罢	扫花游・扫地游	positive	0.9826184102227238
刘应几	记铜驼载酒，翠陌吹箫，曾听相呼	忆旧游	positive	0.997539281684465
周孚先	临岐借酒话分离。如今酒被多情苦，却唱阳关去别伊	鹧鸪天	positive	0.9719894029068779
彭泰翁	丁宁为我留住，携酒寿东风	忆旧游	positive	0.9324162758179322
朱元夫	人生有酒，得闲处、便合开怀随意	壶中天・念奴娇	positive	0.9746790449815205
李石才	武陵春色浓如酒	一箩金・蝶恋花	negative	0.17873807552810017
伍梅城	今年最喜吟身健，生朝更觉酒肠宽	最高楼	negative	0.41051589838805846
陈惟哲	春在百花庭院，坐拥十眉珠翠，寿酒吸长川	水调歌头	positive	0.9948492650730427
徐架阁	献春酒，展华筵	最高楼	negative	0.37129774124846915
黄革	荷衣紫绶，捧觞齐上春酒	酹江月・念奴娇	negative	0.011578238359937432
张倅	诗酒琴棋，风花雪月，养浩全真乐	百字谣・念奴娇	positive	0.9978864378643181
鼓峰	篆飘宝鼎，酒满霞觞，黄堂深静	烛影摇红	negative	0.09950714672236671
翠微翁	来岁寿卮酒，应醉御炉烟	水调歌头	negative	0.13823999717721902
赵佥判	看明年今日，开筵凤池，赐黄封酒	水龙吟	positive	0.7760285330385703
静山	但目送河桥，吟消醉拍，载酒满江浒	摸鱼儿	negative	0.17956713065249108
逸民	浪说为农今决矣，新酒熟，菊花香	江城子	positive	0.8227982525063845
易少夫人	相如方病酒，一饮骨毛轻	临江仙	negative	0.34871044825282305
胡平仲	酒晕无端上玉肌	减字木兰花	positive	0.6568154302565274
胡平仲	野店酒初尝竹叶	减字木兰花	positive	0.6962721563176346
曹遇	酒酣午枕兴怡然	宴桃源・如梦令	negative	0.2875867163992647
曹遇	朱粉腻香脸，酒晕著冰肌	水调歌头	positive	0.6285352781665291
白君瑞	烟惹宫城深树，日照酒楼帘幕，物象眼前排	水调歌头	positive	0.9991099109334082
贾应	黄堂宴，春酒绿，艳妆红	水调歌头	positive	0.8685120847998278
杨太尉	从此追欢，酒杯频举	选冠子	positive	0.8993033484552599
江无□	重九汉峰黄泛酒，五更泰岳□观日	满江红	positive	0.5338274799321625
无名氏	应是酒阑人静，香散处、惟见玉肌冰格	胜胜慢・声声慢	positive	0.8721135986229636
无名氏	临岐记伊，尚带宿酒残妆	汉宫春	positive	0.7077369183092592
无名氏	对酒当歌，眷恋得芳心，竟日何际	远朝归	positive	0.9159805778612881
无名氏	携酒共看，依依承醉更堪作	泛兰舟	positive	0.541136660729708
无名氏	今朝重见，把酒祝东风，和雪看	蓦山溪	positive	0.9854988159992394
无名氏	素脸笼霞，香心喷日，寿阳妆罢酒初醒	绿头鸭・多丽	positive	0.9822361382412022
无名氏	剩永宵欢赏，酒酣吟折	梅香慢	negative	0.1602747274594981
无名氏	把酒看花，无言有泪，还是那时情绪	尉迟杯	positive	0.9131310272284645
无名氏	但折取行人，途中对酒，不用尊罍	木兰花慢	negative	0.012300674599231676
无名氏	天香渐杳，似蓬阙玉妃，酒困娇慵	折红梅	negative	0.09001212866685748
无名氏	待须把酒，守著花枝，愿期与花枝，久长相见	折红梅	positive	0.8381715710750329
无名氏	对酒便好，折取奇苞，拈清香重嗅，举杯重劝	折红梅	negative	0.04471472490565531
无名氏	遇诗朋酒侣，尊前吟缀	瑶台月	positive	0.7596147597600974
无名氏	怎敢更、十分殢酒	烛影摇红	negative	0.26588941498061136
无名氏	对景乘兴倾芳酒，拚沈醉、玉山频倒	昼夜乐	negative	0.22163873997182792
无名氏	先期迎献岁，更同歌酒占兹辰	春雪间早梅	positive	0.8133913733870138
无名氏	把芳酒赏花，追陪欢笑	绛都春	positive	0.6037993579590505
无名氏	诗酒兴来须要早，忍看红雨落西东	捣练子	positive	0.8612888999138694
无名氏	西邻且莫吹羌笛，留待行春把酒杯	鹧鸪天	positive	0.9085277543613873
无名氏	楼上风轻帘不卷，酒红销尽昼妆残	浣溪沙	negative	0.005843270307354653
无名氏	几番归去，酒醒月满，阑干十二	品令	negative	0.14417271543136623
无名氏	香入梦魂残酒醒	相思引	positive	0.6584054160912263
无名氏	把酒对江梅	南乡子	negative	0.4737672181921908
无名氏	醉倒犹嫌酒量悭	南乡子	positive	0.6532132698071692
无名氏	一似前时酒半醺	南乡子	negative	0.19303918610100812
无名氏	把酒祝江梅	南乡子	positive	0.8345290609292542
无名氏	风韵减、酒醒花老	戛金钗	positive	0.5203748299248813
